ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
277b8aa8-907b-4d36-ba73-375562c3fe23	HTTcag	+	30	5.908787102457202	7.06104031052076	-5519.77471451813	10020	907	-
7ef4daa3-c4ca-4c37-b0bc-037608d71f81	HTTcag	+	28	7.0023098791755505	6.8721025574882075	-5270.7218153424255	10324	983	-
e8104e87-74b8-47b0-973a-a5e00c4b1296	HTTcag	+	28	6.018043702177752	7.13048099956446	-5362.789068914835	12299	915	-
c0c533ea-3b6a-40e3-8e19-86dd4da4594f	HTTcag	+	137	6.451709967917479	6.642791591546474	-13980.697282969746	10266	4333	-
c773a70c-3d4e-4a93-a3b5-f27cf2504b4a	HTTcag	+	35	6.136568369116272	6.900735716224115	-5656.674293652009	9806	999	-
2da6c45b-95a3-4d50-9927-9282c06c71f7	HTTcag	+	22	6.507655290757162	4.576153273809524	-4286.76516113599	9587	276	-
199788cb-5d0d-4ef6-b3ab-7ecca46ca89a	HTTcag	+	544	5.0228409128507145	3.9174038675807465	-120866.24818178873	10336	25692	-
cb7483a6-a98b-4bfc-ba36-f2c96d35763d	HTTcag	+	31	6.754593206473999	6.574950687789161	-5519.589777153155	10417	1086	-
3e0c3739-0f5f-45c3-a9b4-3b67f80be6f0	HTTcag	+	35	4.597569774429785	6.583669953893443	-6773.018080610951	12890	1088	-
f7f0a389-c834-45dc-a32d-2931eb3944a4	HTTcag	+	32	6.636571769067797	6.837207427689445	-5601.66412312672	9273	931	-
a53a2125-ac8d-4b85-a07c-d3d7af064146	HTTcag	+	32	6.548029791881887	7.724979296570538	-5626.963888908257	9492	949	-
259a1c77-6053-4a40-a284-2a669df5bd44	HTTcag	+	33	5.917055639890161	6.195061316856971	-5869.107886772114	12735	797	-
9e9dccae-5e06-4208-a757-26031b599864	HTTcag	+	20	3.8069500875313547	4.034385543862468	-4601.0602564683995	9208	0	-
587e9698-76c7-4408-90c0-4c469399084f	HTTcag	+	19	6.188232421875	4.244334849174882	-4523.137453505935	9617	226	-
99d8beb5-082e-4e97-845f-9f6b03be0aa5	HTTcag	+	32	6.870856133526723	5.5852001953125	-4615.987753878865	9333	421	-
9ee95dcf-b813-467d-86e6-4ee7e1101ac9	HTTcag	+	26	6.351796391087405	4.98514539377231	-3852.1856814420566	9748	287	-
1e436290-ee7e-4590-b1b2-cc5537b44858	HTTcag	+	0	5.453365055178881	3.422974706744868	0	8314	0	-
e6ee68f1-9215-433c-a521-7261a861dd3d	HTTcag	+	29	6.3998688741191545	6.1670956885130925	-6321.562915125717	11496	1046	-
83b54ba0-5cd8-4693-8f69-4a3ea055b614	HTTcag	+	22	6.470743890039902	7.257924794661191	-5897.800008125817	10386	1015	-
d078e86b-d9f0-485d-9aea-f2b5b3cc5180	HTTcag	+	19	5.354439400337838	5.90733468602768	-5641.356827964009	10794	786	-
6f40f45c-2e3f-4af2-acd9-2dc49f5debfd	HTTcag	+	25	6.931673964260313	7.222845154434381	-5811.920951349111	9753	978	-
9c10192b-177c-4683-95d8-9e9e50980cfb	HTTcag	+	27	5.957640533892128	6.93789651920439	-6102.151986785798	10877	1137	-
af35c574-f912-4f5d-b0dc-b2d0e6a8a9c8	HTTcag	+	24	6.2972536310957254	7.500317916352675	-5379.453479768794	9541	935	-
ba9188f8-7e12-4c1f-b410-6738533a01df	HTTcag	+	27	6.133962476325758	6.67784850182603	-7541.229976157835	11104	1389	-
16b56280-f786-49e0-a3c7-343c67f49407	HTTcag	+	29	5.9077114840166285	6.14515427948813	-6701.02675659638	14603	1237	-
5ccd65de-ffa7-4403-880e-fdf56955bd81	HTTcag	+	30	5.329165883626861	7.714600367575699	-5278.031299870652	9288	843	-
92759b77-22ba-4210-9286-9e2fab4250cf	HTTcag	+	30	5.936730336334746	7.488892841754354	-5888.286863831455	9825	1083	-
7cec63d1-98db-4763-8960-cc26fb8d54be	HTTcag	+	27	5.6045536211053415	7.6669645207216695	-5891.770910917173	10172	870	-
c93ba4eb-1744-48ec-8c69-10d394be6d67	HTTcag	+	32	7.448279925325315	4.267836200842696	-5377.58572122829	9493	629	-
872adb0e-cc8a-47d4-9e65-d0e20f386fae	HTTcag	+	26	5.72960228732384	4.993801715134961	-5601.878266256405	9885	832	-
6d4f51b3-edff-440a-a8bb-3d05c4dae7fb	HTTcag	+	33	7.0229012331207805	6.125701942019468	-5863.478817414277	10791	1167	-
1130e9c8-b320-4f22-8fce-6816c802f1ec	HTTcag	+	31	7.431436161694729	6.4306089139831855	-5966.8811243508935	9918	995	-
7c78dfe5-c383-4bab-bad1-fb918bf40a6a	HTTcag	+	33	5.72147358492396	5.136089341046941	-6487.184708961266	10181	872	-
039fad61-46f3-45df-9120-03cd8003960e	HTTcag	+	34	6.261056148937857	7.3063679437360385	-5228.097863996058	9806	957	-
c86e147b-2663-4c30-94e9-adb5480ca61e	HTTcag	+	35	6.549078854887544	7.661105804221251	-5614.681708053032	9519	1072	-
18ffbb90-07ef-4f1e-8df6-489f1cb85b91	HTTcag	+	34	6.042972858135517	6.2609163952605495	-6083.209201701858	9740	976	-
ee3a339f-5ed4-474f-9728-8a3280207479	HTTcag	+	34	6.707747304905726	7.453720687890016	-5634.04045799069	9040	926	-
50f107ed-5785-418f-9545-6fc0e2beaeed	HTTcag	+	28	6.322903737588085	7.478848268827498	-4995.438959762214	9409	743	-
7a2b070d-f2e1-482d-b99d-4aac364442c8	HTTcag	+	0	3.3386417707164235	4.669864008172135	0	12430	0	-
fbf1e3c7-68e5-418f-a8ff-26c7606b36dd	HTTcag	+	30	6.77422252676105	6.407201491824572	-5797.8631824704025	13765	1006	-
c916da36-a3b0-4db2-9b7d-8ecda68018e4	HTTcag	+	25	5.901404038915095	6.740644584180217	-6420.408070763632	9845	1036	-
8e551d21-adb4-42a1-a69e-b973b62e4486	HTTcag	+	23	6.059361135974471	4.949853170026542	-4673.3349872076615	9394	415	-
f6229c90-f36c-471a-af33-487e5dc0eb58	HTTcag	+	29	5.305230159946625	6.037998531068899	-6644.956375108515	10236	964	-
