ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
d9d3e825-4257-4e7f-b0d2-eabb34c5e3c3	HTT	+	274	3.3300193817216552	6.796240234375	-65105.88702240685	7816	13427	-
7e8356e5-26d4-420e-a9e3-f86bd285bd45	HTT	+	438	6.359764971780937	5.899361483297768	-96959.17745430772	2285	21907	-
40550313-d39f-4a77-b2c5-fff529e886b5	HTT	+	415	6.31395114198023	5.699087949810606	-94894.19999025467	2623	20663	-
58d6b8da-d8e1-4060-a7ff-a0c67d27d3cf	HTT	+	419	7.116541753226662	5.137588321862773	-98920.75830913062	1875	21895	-
f752b817-edc6-46af-b34c-531844b88b56	HTT	+	433	5.227800351876676	6.009866454196751	-94497.1238690127	3514	20758	-
138cd2be-6b42-43d0-bd86-e197596bdd60	HTT	+	420	5.3692884793541555	6.517927719036322	-97256.67833298077	3174	21947	-
9f132056-829d-4a6e-bcdd-5162ebd3c8f1	HTT	+	401	5.58142578125	5.741672215557905	-109552.99037123894	2662	24587	-
c78a2c9a-8856-4b5c-92e9-85fceac088bb	HTT	+	403	7.188705906723484	6.058222407444267	-90656.8344675989	1820	20145	-
c316c450-1001-4a57-a136-73e07c62deb5	HTT	+	425	5.176444516161481	5.867308866511851	-104504.04475107028	2321	22681	-
24ead24e-123a-4bd1-8234-be17f99ecabb	HTT	+	403	6.739905495808769	4.918938545275853	-92988.2302385475	2080	20594	-
92f3f277-c57b-4d5b-9ca2-f08e106424de	HTT	+	544	6.719582088494417	6.428152358949417	-112809.85406330951	1969	26732	-
825542ca-9e48-42dc-b017-0af8956f6eb7	HTT	+	501	6.372397338383421	6.043656129888035	-115825.15318392482	2367	26644	-
467c2e23-ebdf-423f-8632-532623967c11	HTT	+	917	7.9464431298788005	6.5909378985969385	-205872.5816077447	2318	46633	-
2054c841-7406-4a1e-91ed-df9597cfe8b9	HTT	+	417	5.129774480004019	7.34740865934123	-84624.29519328843	3469	17923	-
4e0940ad-953b-44f3-a98b-6d4bc52d2eac	HTT	+	438	6.439682597630173	6.761983039033457	-96423.88562025035	2588	21734	-
f55b9fd4-fdf7-42a8-8fd8-4565f81f9163	HTT	+	444	4.55828714915549	6.6503574509023355	-98137.88917039991	2942	21476	-
60cf42b8-c90c-4c8e-a848-32547e21c155	HTT	+	443	5.803002747597533	5.309872117361927	-99219.56550050966	3320	21518	-
b6416217-5f12-47c5-ba47-e704f4ff7a13	HTT	+	428	6.455131035744147	6.10935971950569	-89312.47101047491	2113	19750	-
f7c85839-0004-434a-9fbe-9bcc58b8d554	HTT	+	454	6.778761061946903	5.947630564371745	-102985.4996407812	2094	22821	-
e2ee3d04-b9b6-4388-922f-594adb6c2ca8	HTT	+	545	7.361522256472033	6.138551582410497	-113967.84342471685	2624	27064	-
5c906859-bdb8-4126-bf2e-3976ec5cdc3a	HTT	+	416	6.4527288234819125	6.636324136123267	-89617.86733306001	1990	20143	-
577f68fc-95e7-46ba-8e92-38adbb242807	HTT	+	423	6.119650715338089	5.858799906425452	-99793.9828766121	2159	22748	-
340a208f-3a15-42c6-af93-4ee1e4c7c36e	HTT	+	515	7.072648851799243	6.942051810715593	-104983.50472875855	2491	24454	-
786f540e-706c-4596-baf1-c76eaa0cb345	HTT	+	426	4.892401842948718	7.427433950458458	-91595.70365901325	3065	19946	-
c13f975e-2106-4608-87c5-04cef8962ff2	HTT	+	462	7.259967081199707	5.80848869193154	-114399.60516657389	2499	25832	-
