ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
fd42ddf4-f190-488f-9c02-6961492e8b14	HTT	+	541	6.546645336716645	5.964679742744549	-117056.13736883877	2320	28214	-
765e2881-d46f-4b5e-80ce-3e40742fc6b1	HTT	+	514	3.8226787400469577	6.441263606039326	-98693.39265672842	3573	22507	-
f5b1b18a-e11a-4acf-b30a-32b643a84c0e	HTT	+	415	5.712819458502024	6.324312084068313	-95370.91559273154	2385	20870	-
e367b706-9f15-4db3-839d-2ef37b7aa71f	HTT	+	423	6.3112678060525464	5.5317981731495465	-97848.72447951598	2271	20817	-
07ac5378-10ff-48cc-8263-33ff4c319253	HTT	+	441	6.740415320307078	6.066852497977346	-102822.70390412782	2502	23103	-
0f4a2345-0944-44b5-a612-c255280b2f9c	HTT	+	418	5.628196495232111	6.3273331169412605	-99864.41579912185	2353	22066	-
63cb4e20-37f2-4dc0-bafd-c5a620b29ed8	HTT	+	293	4.197904970397807	5.632600983613046	-66423.01658564959	8274	14175	-
a595c17f-dcd6-4f92-bdf9-845ff054cb63	HTT	+	421	4.995835416666667	5.504171382692874	-91587.45283742226	2461	20502	-
9f735aa4-eba4-4273-b906-41886ecbec4d	HTT	+	434	6.45689076424252	5.695753297018348	-99558.5907698778	3773	22358	-
f74dcaa4-c440-4398-b74b-8b158c0bd0b3	HTT	+	557	4.75737227331373	6.260149988275921	-105905.09674378071	2589	24660	-
85412556-0b54-4c13-8d46-e0cc3c376ed5	HTT	+	423	5.170160048848015	6.213081476046955	-98437.95304029452	2528	21735	-
63946346-f3ea-40cf-bdc9-b16170ee2c0c	HTT	+	344	4.064920046615267	4.303899100788002	-85477.57461282391	3822	18001	-
95c9cd42-c0b2-4d08-bac9-acae38f9c14a	HTT	+	453	3.4243861607142856	7.21774203936521	-73255.75951252115	3343	16397	-
202a6622-f4cc-4af0-91e0-43de484f056d	HTT	+	533	4.803610954922706	6.200930065443985	-107329.47393783274	3361	24929	-
a4bf93eb-e3b6-4fe4-8bee-be4d8521ea4c	HTT	+	541	4.612087274321527	6.046486125560179	-102855.07440500616	2927	24041	-
10c4c4b6-b761-475d-a60d-31e5965a2737	HTT	+	505	6.0362619648705556	5.318814648892774	-113861.31198981217	2062	26096	-
9ef8188b-d272-4480-a191-7ae1eaf18c42	HTT	+	430	7.465775323917792	6.131158016265661	-99214.16214490189	2717	22251	-
94cc2f30-985b-4e4a-8145-aa67775f8cf0	HTT	+	422	6.5079650259888435	6.634700475590688	-99569.12347854335	2767	22083	-
480a2175-30f5-4595-81fe-c91004ebf4a4	HTT	+	414	5.391702567581582	6.796097442883403	-97004.9801714633	3311	21286	-
7642ced8-c14f-464d-b59c-c66cc30db26b	HTT	+	522	4.918730537556618	6.44509686836518	-100062.60096286194	3395	23413	-
