ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
277b8aa8-907b-4d36-ba73-375562c3fe23	HTTcag	+	24	5.908787102457202	7.0458018847104515	-4114.67170215718	10020	633	-
7ef4daa3-c4ca-4c37-b0bc-037608d71f81	HTTcag	+	24	7.0023098791755505	6.809046543783647	-4320.712349901904	10324	706	-
c0c533ea-3b6a-40e3-8e19-86dd4da4594f	HTTcag	+	129	6.451709967917479	6.605169430135222	-12481.49329664234	10266	4053	-
e8104e87-74b8-47b0-973a-a5e00c4b1296	HTTcag	+	20	6.018043702177752	6.536736216971545	-4065.363531405755	12299	594	-
c773a70c-3d4e-4a93-a3b5-f27cf2504b4a	HTTcag	+	26	6.136568369116272	6.311789168792517	-4243.172558671141	9806	570	-
2da6c45b-95a3-4d50-9927-9282c06c71f7	HTTcag	+	21	6.507655290757162	4.836298701298701	-3195.5275023511954	9587	132	-
cb7483a6-a98b-4bfc-ba36-f2c96d35763d	HTTcag	+	24	6.754593206473999	6.324341987332696	-4024.25664233318	10417	740	-
199788cb-5d0d-4ef6-b3ab-7ecca46ca89a	HTTcag	+	556	5.0228409128507145	4.661627662556054	-124480.068741398	10336	26335	-
f7f0a389-c834-45dc-a32d-2931eb3944a4	HTTcag	+	23	6.636571769067797	6.601577889034799	-4454.5080472098525	9273	619	-
3e0c3739-0f5f-45c3-a9b4-3b67f80be6f0	HTTcag	+	26	4.597569774429785	6.237201859423676	-5205.865176422761	12890	721	-
a53a2125-ac8d-4b85-a07c-d3d7af064146	HTTcag	+	24	6.548029791881887	7.516143775298766	-4287.877791592085	9492	692	-
259a1c77-6053-4a40-a284-2a669df5bd44	HTTcag	+	23	5.917055639890161	6.015855616800292	-4318.650149926924	12735	535	-
9e9dccae-5e06-4208-a757-26031b599864	HTTcag	+	0	3.8069500875313547	3.269426049787385	0	9208	0	-
9ee95dcf-b813-467d-86e6-4ee7e1101ac9	HTTcag	+	26	6.351796391087405	4.318872395833333	-4166.059904908227	9748	539	-
99d8beb5-082e-4e97-845f-9f6b03be0aa5	HTTcag	+	18	6.870856133526723	4.097208847155027	-2667.5974872388965	9333	0	-
587e9698-76c7-4408-90c0-4c469399084f	HTTcag	+	19	6.188232421875	5.958364046536959	-4154.960550306173	9617	583	-
1e436290-ee7e-4590-b1b2-cc5537b44858	HTTcag	+	0	5.453365055178881	3.417963644744212	0	8314	0	-
e6ee68f1-9215-433c-a521-7261a861dd3d	HTTcag	+	22	6.3998688741191545	5.9321018924747175	-4647.018910006359	11496	658	-
83b54ba0-5cd8-4693-8f69-4a3ea055b614	HTTcag	+	22	6.470743890039902	6.578321176168667	-4335.875601421436	10386	632	-
d078e86b-d9f0-485d-9aea-f2b5b3cc5180	HTTcag	+	19	5.354439400337838	6.362537640262084	-4089.617253917978	10794	476	-
6f40f45c-2e3f-4af2-acd9-2dc49f5debfd	HTTcag	+	24	6.931673964260313	6.435027140986554	-4446.558006191137	9753	595	-
9c10192b-177c-4683-95d8-9e9e50980cfb	HTTcag	+	23	5.957640533892128	6.116535478439193	-4783.805884801691	10877	663	-
ba9188f8-7e12-4c1f-b410-6738533a01df	HTTcag	+	24	6.133962476325758	6.064278450597698	-5785.352685859563	11104	971	-
af35c574-f912-4f5d-b0dc-b2d0e6a8a9c8	HTTcag	+	24	6.2972536310957254	7.342016729384817	-3995.5094301414183	9541	593	-
5ccd65de-ffa7-4403-880e-fdf56955bd81	HTTcag	+	20	5.329165883626861	5.827261793565003	-4038.7364972770733	9288	457	-
16b56280-f786-49e0-a3c7-343c67f49407	HTTcag	+	20	5.9077114840166285	6.033312995252713	-5186.865283863423	14603	807	-
92759b77-22ba-4210-9286-9e2fab4250cf	HTTcag	+	24	5.936730336334746	5.818835964224629	-4834.244782324887	9825	648	-
7cec63d1-98db-4763-8960-cc26fb8d54be	HTTcag	+	27	5.6045536211053415	6.715509020889375	-4617.128971812022	10172	455	-
c93ba4eb-1744-48ec-8c69-10d394be6d67	HTTcag	+	22	7.448279925325315	6.612806677180815	-4347.940027547147	9493	743	-
872adb0e-cc8a-47d4-9e65-d0e20f386fae	HTTcag	+	24	5.72960228732384	4.581378040259277	-4438.463562086941	9885	358	-
6d4f51b3-edff-440a-a8bb-3d05c4dae7fb	HTTcag	+	23	7.0229012331207805	6.089481994183394	-4564.731212909664	10791	847	-
1130e9c8-b320-4f22-8fce-6816c802f1ec	HTTcag	+	23	7.431436161694729	6.353841761184625	-4407.111276267165	9918	711	-
7c78dfe5-c383-4bab-bad1-fb918bf40a6a	HTTcag	+	396	5.72147358492396	3.4602596211354437	-97342.41966251683	10181	20579	-
c86e147b-2663-4c30-94e9-adb5480ca61e	HTTcag	+	25	6.549078854887544	6.784321446572581	-4481.283411631257	9519	698	-
039fad61-46f3-45df-9120-03cd8003960e	HTTcag	+	25	6.261056148937857	7.242270109516617	-4093.6756742688403	9806	661	-
18ffbb90-07ef-4f1e-8df6-489f1cb85b91	HTTcag	+	24	6.042972858135517	5.960685802641369	-4730.013724989022	9740	639	-
ee3a339f-5ed4-474f-9728-8a3280207479	HTTcag	+	25	6.707747304905726	6.769590763504155	-4426.064799028667	9040	600	-
50f107ed-5785-418f-9545-6fc0e2beaeed	HTTcag	+	21	6.322903737588085	7.0148880476804125	-3753.855829818542	9409	466	-
7a2b070d-f2e1-482d-b99d-4aac364442c8	HTTcag	+	0	3.3386417707164235	4.025571485377459	0	12430	0	-
fbf1e3c7-68e5-418f-a8ff-26c7606b36dd	HTTcag	+	24	6.77422252676105	6.254736181493994	-4367.332116511825	13765	711	-
c916da36-a3b0-4db2-9b7d-8ecda68018e4	HTTcag	+	25	5.901404038915095	6.364750229030944	-5264.1697927292225	9845	675	-
8e551d21-adb4-42a1-a69e-b973b62e4486	HTTcag	+	20	6.059361135974471	6.977269995629371	-4448.645777111544	9394	736	-
f6229c90-f36c-471a-af33-487e5dc0eb58	HTTcag	+	26	5.305230159946625	5.5894595961972895	-5667.97120559877	10236	632	-
01084830-6404-415e-b86f-d53da3d5db6c	HTTcag	+	23	5.471993131675099	6.1596026719674555	-5111.903455888523	10480	564	-
47a63cce-247c-4cfd-8328-6fa43c7b0651	HTTcag	+	21	6.67907640761969	6.2641451932848655	-4409.409597511737	9422	593	-
9f5fbbb0-ac85-42e0-8675-3607dce774c9	HTTcag	+	25	6.094456174924925	6.150840456631142	-4289.185168497581	11504	575	-
01fdd581-ea53-4053-a5b5-fe0df9680eb5	HTTcag	+	23	5.977828590142771	5.493074655143052	-4711.966483174108	10259	530	-
7ba9df6e-754d-4d62-8b5f-405a5e58cec4	HTTcag	+	22	5.888640805325951	6.344332010984112	-4424.735124998348	9673	569	-
703cd652-a9a1-4c5c-8ff2-e784a4d301a8	HTTcag	+	22	6.056212686567164	6.304458114291277	-4591.144866181313	11749	570	-
be862790-9a58-4c44-b0a6-e95b917bd4da	HTTcag	+	22	4.583234155040222	4.408395137992726	-3669.436598066511	8644	55	-
f644b540-dfe9-4b70-91fc-5ad2a8befa17	HTTcag	+	23	7.288670822507698	6.588074894189678	-3932.6607431255175	8600	576	-
40269ca1-19cf-438e-8533-80bdf996df01	HTTcag	+	20	5.67328182738772	5.829761463158657	-4290.895678492454	10133	562	-
fe8be957-563d-44c0-99b8-41752de50362	HTTcag	+	20	7.011943113870461	4.054026359301955	-3949.2307983701808	10184	526	-
ca866b9d-dac5-4ac2-a93a-9a0ea2ce4f49	HTTcag	+	22	6.569296077806122	6.063592731194339	-3965.0869314454276	9666	622	-
a53a4289-4ceb-428c-9070-d303141e08d6	HTTcag	+	17	7.5192168517463935	5.343530541723901	-3036.3840827361023	9148	88	-
8d126723-943d-4563-aee1-34b9896f9038	HTTcag	+	11	6.5132491545591185	3.709967017266537	-2975.437767797899	9166	0	-
cecce28d-1c67-49d2-9f99-7145c0a6d1a9	HTTcag	+	24	7.212686395434463	6.131928174808146	-4245.659482596442	11567	565	-
7f65f553-cbc3-41fd-9b5a-2956ea64532f	HTTcag	+	27	6.0970107156344415	6.2511065366456835	-4588.66167541597	9952	795	-
6945e6ce-f5fa-4336-b3cf-2cd292d65bf1	HTTcag	+	27	6.475393574565003	7.069509518238278	-4278.213119991437	11244	717	-
a50ac15e-0d53-4942-b372-67d4fa35aa7c	HTTcag	+	22	5.99295082389772	5.748982466774425	-4504.036520058982	10210	649	-
e0b51f56-ce03-471b-93ee-a5b1fcef8474	HTTcag	+	22	7.225587325648543	6.304669438576211	-4074.610859555194	8791	654	-
55847359-685a-4c3e-a7d2-c38405f683da	HTTcag	+	21	7.822150880969992	6.385596189784053	-3718.097110488206	8815	615	-
49dc0109-bdaa-4bd3-bad3-bc40265a9d9b	HTTcag	+	23	6.107585594711853	4.387090837165077	-4152.6808520587865	8844	190	-
da6418d4-efbf-4416-8545-e7d6c7f75a17	HTTcag	+	20	6.571843344610826	7.153912849343997	-4172.878776226003	9820	637	-
54a9b8e4-89cf-4e31-b5d7-a2f1df3b287c	HTTcag	+	0	3.0460896617572586	7.938484673484219	0	11957	0	-
91e17757-17c3-4d0f-8222-ed2eac1f387f	HTTcag	+	23	3.1638315561655403	4.281409329170486	-4306.253348940155	7305	159	-
3b00a77b-36e6-4361-a2e1-57e78bbd5701	HTTcag	+	484	5.518034304714533	6.477757082946815	-121794.19463674266	9324	27419	-
93b1018f-004b-4949-8f1c-dbdc5808306f	HTTcag	+	21	6.658156993305057	4.5083669809194715	-4010.878197318262	8822	502	-
cf49c3bc-9354-4814-997b-0ca5a6ec6bf6	HTTcag	+	20	5.762333182940729	6.366951366559485	-4320.765089341497	10343	491	-
b30a14e7-97eb-4b97-aa29-58555505c7f2	HTTcag	+	24	6.210860033767958	6.018428032387031	-5102.4240440271915	12024	723	-
d52886be-767c-4d79-bb03-6115ddd6b8fe	HTTcag	+	18	5.836377061391352	6.562104445977918	-4219.571662188344	10273	515	-
37553e1c-4d68-4b78-ad35-c819da6683e3	HTTcag	+	22	6.562339907786885	5.977860157215698	-4858.478580280984	9562	573	-
36d7d9fb-8b68-4920-ab50-c58735d02e1a	HTTcag	+	21	6.415197714401295	6.273170870609675	-5009.132699237254	10246	608	-
6e3ee2d9-480c-4f3a-bf8e-03c84415e248	HTTcag	+	25	6.2257146364017695	5.4493579553182805	-4733.714931538841	10296	788	-
dd9e40b7-610f-4435-b783-a4b05b813f9e	HTTcag	+	24	6.094313701923077	6.0774571073766745	-4507.956091898714	10249	523	-
5027248c-3049-4b7f-8503-6c715c620480	HTTcag	+	22	6.389236594340418	6.8981030325052854	-4155.4750445458785	9793	541	-
37044f2b-a932-4233-ab5a-65824d115474	HTTcag	+	24	5.360418654580153	6.558824791936005	-5548.762562566025	11486	790	-
de5213f8-79ed-416e-bfad-9c46041e33c7	HTTcag	+	23	5.41793140115298	7.111602929821551	-4626.588596397169	10568	841	-
75c1b7d8-9f59-4820-8bc3-cc637410175c	HTTcag	+	28	5.636328245712299	5.90574677746328	-5563.96940975439	10914	646	-
2ce27d8c-9438-4f7e-90cc-93e8b476850b	HTTcag	+	24	6.6189245405067805	6.9349151419661546	-4394.1552345796745	9704	521	-
33e780b0-3749-47e8-aa78-e20f1aca6a16	HTTcag	+	20	5.006043594700811	5.129768445020053	-6152.144223452189	11583	852	-
71351db3-8417-437a-a083-9da653bc1b2c	HTTcag	+	23	6.3901573951547235	6.423601480317226	-4219.122677460507	10328	602	-
